task_type,query,GT_author_name,GT_author_name英文变体,GT_author_institution,PRED_author_name,PRED_author_name英文变体,PRED_author_institution,raw_output,parsed_output
作者和机构,肠菌移植（FMT）在代谢性疾病（如肥胖、糖尿病、非酒精性脂肪性肝病）及神经系统疾病（如帕金森病、阿尔茨海默病、孤独症谱系障碍）等肠外场景中的详细临床应用机制、疗效评价及安全性分析。,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-c0868fe99ba54cd38f69e7733741e2a0"", ""object"": ""chat.completion"", ""created"": 1781079353, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 152, ""completion_tokens"": 15, ""total_tokens"": 167}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,列出研究代号为 KEYNOTE-189，并且有在中国设点的临床试验信息。,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-16657b8d79bb4492a60173c579afa073"", ""object"": ""chat.completion"", ""created"": 1781079355, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 114, ""completion_tokens"": 15, ""total_tokens"": 129}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,晚期鳞状非小细胞肺癌的诊疗指南有哪些？,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-7a728f7b48a245868744746a66e77073"", ""object"": ""chat.completion"", ""created"": 1781079356, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 107, ""completion_tokens"": 15, ""total_tokens"": 122}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,肝癌近三年免疫治疗临床试验最新数据,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-063944eb11c445059714fecc7b630b25"", ""object"": ""chat.completion"", ""created"": 1781079357, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 102, ""completion_tokens"": 15, ""total_tokens"": 117}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,Contrast-enhanced ultrasound in the diagnosis of adnexal masses: research hotspots and potential publication topics,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b3b6e37397404ec8a2cc7e42c10fe0f7"", ""object"": ""chat.completion"", ""created"": 1781079358, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 116, ""completion_tokens"": 15, ""total_tokens"": 131}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,如何查找万猛老师生物课程的冲刺网课资源,万猛,"<variant>Wan Meng</variant>
<variant>Meng Wan</variant>
<variant>Wan M.</variant>
<variant>M. Wan</variant>
<variant>Wan, Meng</variant>
<variant>Meng, Wan</variant>
<variant>Wan Meng-Meng</variant>
<variant>Wan-Meng</variant>
<variant>Meng-Wan</variant>",,万猛,"<variant>Wan Meng</variant>
<variant>Meng Wan</variant>
<variant>Wan, Meng</variant>
<variant>M. Wan</variant>
<variant>Wan M.</variant>
<variant>Wan Meng-Meng</variant>
<variant>Meng-Meng Wan</variant>
<variant>Wan, Meng-Meng</variant>
<variant>Meng-Meng, Wan</variant>",,"{""data"": {""result"": ""{\""author_name\"":\""万猛\"",\""author_name英文变体\"":\""<variant>Wan Meng</variant>\\n<variant>Meng Wan</variant>\\n<variant>Wan, Meng</variant>\\n<variant>M. Wan</variant>\\n<variant>Wan M.</variant>\\n<variant>Wan Meng-Meng</variant>\\n<variant>Meng-Meng Wan</variant>\\n<variant>Wan, Meng-Meng</variant>\\n<variant>Meng-Meng, Wan</variant>\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-3ec67851d45c4dff88c33c357998f983"", ""object"": ""chat.completion"", ""created"": 1781079367, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""万猛\"",\""author_name英文变体\"":\""<variant>Wan Meng</variant>\\n<variant>Meng Wan</variant>\\n<variant>Wan, Meng</variant>\\n<variant>M. Wan</variant>\\n<variant>Wan M.</variant>\\n<variant>Wan Meng-Meng</variant>\\n<variant>Meng-Meng Wan</variant>\\n<variant>Wan, Meng-Meng</variant>\\n<variant>Meng-Meng, Wan</variant>\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 105, ""completion_tokens"": 115, ""total_tokens"": 220}}}","{""author_name"": ""万猛"", ""author_name英文变体"": ""<variant>Wan Meng</variant>\n<variant>Meng Wan</variant>\n<variant>Wan, Meng</variant>\n<variant>M. Wan</variant>\n<variant>Wan M.</variant>\n<variant>Wan Meng-Meng</variant>\n<variant>Meng-Meng Wan</variant>\n<variant>Wan, Meng-Meng</variant>\n<variant>Meng-Meng, Wan</variant>"", ""author_institution"": """"}"
作者和机构,以上哪一篇作者为Faherty?,Faherty,<variant>Faherty</variant>,,Faherty,"<variant>Faherty,</variant>",,"{""data"": {""result"": ""{\""author_name\"":\""Faherty\"",\""author_name英文变体\"":\""<variant>Faherty,</variant>\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e96f58d87c1c4f1da4d154e2b5756293"", ""object"": ""chat.completion"", ""created"": 1781079369, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""Faherty\"",\""author_name英文变体\"":\""<variant>Faherty,</variant>\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 104, ""completion_tokens"": 28, ""total_tokens"": 132}}}","{""author_name"": ""Faherty"", ""author_name英文变体"": ""<variant>Faherty,</variant>"", ""author_institution"": """"}"
作者和机构,查找2022年之后启动的，关于奥希替尼耐药机制的观察性研究。,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-486f14009cd34d9f886a599f145956cc"", ""object"": ""chat.completion"", ""created"": 1781079371, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 114, ""completion_tokens"": 15, ""total_tokens"": 129}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,Advent 公司正在进行一个关于 A. muciniphila 补充剂的临床试验，旨在研究其对肥胖、糖尿病以及代谢综合症的治疗效果,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-bedc5b7ab06a4956969fdc7abd4272d8"", ""object"": ""chat.completion"", ""created"": 1781079372, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 124, ""completion_tokens"": 15, ""total_tokens"": 139}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,胃癌预后和治疗反应预测生物标志物,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-2db5a0ebd14b48ff9225a371f4337208"", ""object"": ""chat.completion"", ""created"": 1781079373, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 103, ""completion_tokens"": 15, ""total_tokens"": 118}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,NCT04514497评估ATM抑制剂（BAY1895344）在晚期实体瘤中的疗效和安全性结果,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-12acdecbcfb24380847c21820261c4c1"", ""object"": ""chat.completion"", ""created"": 1781079374, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 129, ""completion_tokens"": 15, ""total_tokens"": 144}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,神经外科副主任医生的科普问题可以有哪些？给5个,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-2ed2dfd9790948b7bfbf32be8d8c147b"", ""object"": ""chat.completion"", ""created"": 1781079375, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 107, ""completion_tokens"": 15, ""total_tokens"": 122}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,2024年SABCS 刘西禹教授：替雷利珠单抗联合司曲替尼治疗晚期三阴性乳腺癌 SPARK实验数据,刘西禹,"<variant>Liu Xiyu</variant>
 <variant>Xiyu Liu</variant>
 <variant>Liu Xi-Yu</variant>
 <variant>Xi-Yu Liu</variant>
 <variant>Liu Xi Yu</variant>
 <variant>Xi Yu Liu</variant>
 <variant>Liu, Xiyu</variant>
 <variant>Liu, Xi-Yu</variant>
 <variant>Liu, Xi Yu</variant>
 <variant>Liu X.</variant>
 <variant>Liu X</variant>
 <variant>X. Liu</variant>
 <variant>X Liu</variant>
 <variant>Liu XY</variant>
 <variant>Liu X Y</variant>
 <variant>X.Y. Liu</variant>
 <variant>X. Y. Liu</variant>
 <variant>X Y Liu</variant>
 <variant>Liu X.-Y.</variant>
 <variant>Liu X-Y</variant>
 <variant>X.-Y. Liu</variant>
 <variant>X-Y Liu</variant>
 <variant>L. Xiyu</variant>
 <variant>Xiyu L.</variant>
 <variant>L. Xi Yu</variant>
 <variant>Xi Yu L.</variant>
 <variant>L. Xi-Yu</variant>
 <variant>Xi-Yu L.</variant>",,刘西禹,"<variant>Liu Xiyu</variant>
<variant>Xiyu Liu</variant>
<variant>Liu Xi-Yu</variant>
<variant>Xi-Yu Liu</variant>
<variant>Liu X. Yu</variant>
<variant>X. Yu Liu</variant>
<variant>Liu X. Y.</variant>
<variant>X. Y. Liu</variant>
<variant>Liu, Xiyu</variant>
<variant>Xiyu, Liu</variant>
<variant>Liu, Xi-Yu</variant>
<variant>Xi-Yu, Liu</variant>
<variant>Liu Xi Yu</variant>
<variant>Xi Yu Liu</variant>",,"{""data"": {""result"": ""{\""author_name\"":\""刘西禹\"",\""author_name英文变体\"":\""<variant>Liu Xiyu</variant>\\n<variant>Xiyu Liu</variant>\\n<variant>Liu Xi-Yu</variant>\\n<variant>Xi-Yu Liu</variant>\\n<variant>Liu X. Yu</variant>\\n<variant>X. Yu Liu</variant>\\n<variant>Liu X. Y.</variant>\\n<variant>X. Y. Liu</variant>\\n<variant>Liu, Xiyu</variant>\\n<variant>Xiyu, Liu</variant>\\n<variant>Liu, Xi-Yu</variant>\\n<variant>Xi-Yu, Liu</variant>\\n<variant>Liu Xi Yu</variant>\\n<variant>Xi Yu Liu</variant>\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-4d976c0dced8444ea0521f0ac43c6613"", ""object"": ""chat.completion"", ""created"": 1781079389, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""刘西禹\"",\""author_name英文变体\"":\""<variant>Liu Xiyu</variant>\\n<variant>Xiyu Liu</variant>\\n<variant>Liu Xi-Yu</variant>\\n<variant>Xi-Yu Liu</variant>\\n<variant>Liu X. Yu</variant>\\n<variant>X. Yu Liu</variant>\\n<variant>Liu X. Y.</variant>\\n<variant>X. Y. Liu</variant>\\n<variant>Liu, Xiyu</variant>\\n<variant>Xiyu, Liu</variant>\\n<variant>Liu, Xi-Yu</variant>\\n<variant>Xi-Yu, Liu</variant>\\n<variant>Liu Xi Yu</variant>\\n<variant>Xi Yu Liu</variant>\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 127, ""completion_tokens"": 172, ""total_tokens"": 299}}}","{""author_name"": ""刘西禹"", ""author_name英文变体"": ""<variant>Liu Xiyu</variant>\n<variant>Xiyu Liu</variant>\n<variant>Liu Xi-Yu</variant>\n<variant>Xi-Yu Liu</variant>\n<variant>Liu X. Yu</variant>\n<variant>X. Yu Liu</variant>\n<variant>Liu X. Y.</variant>\n<variant>X. Y. Liu</variant>\n<variant>Liu, Xiyu</variant>\n<variant>Xiyu, Liu</variant>\n<variant>Liu, Xi-Yu</variant>\n<variant>Xi-Yu, Liu</variant>\n<variant>Liu Xi Yu</variant>\n<variant>Xi Yu Liu</variant>"", ""author_institution"": """"}"
作者和机构,苏津自 教授对于血脂管理的文章或者见解,苏津自,"<variant>Su Jinzi</variant>
 <variant>Jinzi Su</variant>
 <variant>Su Jin-Zi</variant>
 <variant>Jin-Zi Su</variant>
 <variant>Su Jin Zi</variant>
 <variant>Jin Zi Su</variant>
 <variant>Su, Jinzi</variant>
 <variant>Su, Jin-Zi</variant>
 <variant>Su, Jin Zi</variant>
 <variant>Su J.</variant>
 <variant>Su J</variant>
 <variant>J. Su</variant>
 <variant>J Su</variant>
 <variant>Su JZ</variant>
 <variant>Su J Z</variant>
 <variant>J.Z. Su</variant>
 <variant>J. Z. Su</variant>
 <variant>J Z Su</variant>
 <variant>Su J.-Z.</variant>
 <variant>Su J-Z</variant>
 <variant>J.-Z. Su</variant>
 <variant>J-Z Su</variant>
 <variant>S. Jinzi</variant>
 <variant>Jinzi S.</variant>
 <variant>S. Jin Zi</variant>
 <variant>Jin Zi S.</variant>
 <variant>S. Jin-Zi</variant>
 <variant>Jin-Zi S.</variant>",,苏津自,"<variant>Su Jinzi</variant>
<variant>Jinzi Su</variant>
<variant>Su Jin-Zi</variant>
<variant>Jin-Zi Su</variant>
<variant>Su, Jinzi</variant>
<variant>Jinzi, Su</variant>
<variant>Su, Jin-Zi</variant>
<variant>Jin-Zi, Su</variant>
<variant>Su Chin-Chi</variant>
<variant>Chin-Chi Su</variant>
<variant>Su, Chin-Chi</variant>
<variant>Chin-Chi, Su</variant>",,"{""data"": {""result"": ""{\""author_name\"":\""苏津自\"",\""author_name英文变体\"":\""<variant>Su Jinzi</variant>\\n<variant>Jinzi Su</variant>\\n<variant>Su Jin-Zi</variant>\\n<variant>Jin-Zi Su</variant>\\n<variant>Su, Jinzi</variant>\\n<variant>Jinzi, Su</variant>\\n<variant>Su, Jin-Zi</variant>\\n<variant>Jin-Zi, Su</variant>\\n<variant>Su Chin-Chi</variant>\\n<variant>Chin-Chi Su</variant>\\n<variant>Su, Chin-Chi</variant>\\n<variant>Chin-Chi, Su</variant>\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-89e091ab59454642a16d3c72109200e9"", ""object"": ""chat.completion"", ""created"": 1781079401, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""苏津自\"",\""author_name英文变体\"":\""<variant>Su Jinzi</variant>\\n<variant>Jinzi Su</variant>\\n<variant>Su Jin-Zi</variant>\\n<variant>Jin-Zi Su</variant>\\n<variant>Su, Jinzi</variant>\\n<variant>Jinzi, Su</variant>\\n<variant>Su, Jin-Zi</variant>\\n<variant>Jin-Zi, Su</variant>\\n<variant>Su Chin-Chi</variant>\\n<variant>Chin-Chi Su</variant>\\n<variant>Su, Chin-Chi</variant>\\n<variant>Chin-Chi, Su</variant>\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 106, ""completion_tokens"": 155, ""total_tokens"": 261}}}","{""author_name"": ""苏津自"", ""author_name英文变体"": ""<variant>Su Jinzi</variant>\n<variant>Jinzi Su</variant>\n<variant>Su Jin-Zi</variant>\n<variant>Jin-Zi Su</variant>\n<variant>Su, Jinzi</variant>\n<variant>Jinzi, Su</variant>\n<variant>Su, Jin-Zi</variant>\n<variant>Jin-Zi, Su</variant>\n<variant>Su Chin-Chi</variant>\n<variant>Chin-Chi Su</variant>\n<variant>Su, Chin-Chi</variant>\n<variant>Chin-Chi, Su</variant>"", ""author_institution"": """"}"
作者和机构,查找在上海正在招募的儿童白血病二期临床试验。,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-909eccc9fd614f32b5b0bcc4dbbb0622"", ""object"": ""chat.completion"", ""created"": 1781079402, ""model"": ""qwen35-4b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 104, ""completion_tokens"": 15, ""total_tokens"": 119}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
