task_type,query,GT_author_name,GT_author_name英文变体,GT_author_institution,PRED_author_name,PRED_author_name英文变体,PRED_author_institution,raw_output,parsed_output
作者和机构,江西中医药大学付勇教授对肠易激综合征的研究贡献,付勇,"<variant>Fu Yong</variant>
 <variant>Yong Fu</variant>
 <variant>Fu, Yong</variant>
 <variant>Fu Y.</variant>
 <variant>Fu Y</variant>
 <variant>Y. Fu</variant>
 <variant>Y Fu</variant>
 <variant>F. Yong</variant>
 <variant>Yong F.</variant>",江西中医药大学,"付勇；Fu Yong；Yong Fu；Fu Y.；Y. Fu；Fu, Yong；Yong, Fu；Fu Yong-；Yong-Fu；Fu Y. O.；Y. O. Fu",,江西中医药大学,"{""data"": {""result"": ""{\""author_name\"":\""付勇；Fu Yong；Yong Fu；Fu Y.；Y. Fu；Fu, Yong；Yong, Fu；Fu Yong-；Yong-Fu；Fu Y. O.；Y. O. Fu\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""江西中医药大学\""}""}, ""raw_openai"": {""id"": ""chatcmpl-06c214afd61940149a5206edd1725a56"", ""object"": ""chat.completion"", ""created"": 1781061872, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""付勇；Fu Yong；Yong Fu；Fu Y.；Y. Fu；Fu, Yong；Yong, Fu；Fu Yong-；Yong-Fu；Fu Y. O.；Y. O. Fu\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""江西中医药大学\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 107, ""completion_tokens"": 65, ""total_tokens"": 172}}}","{""author_name"": ""付勇；Fu Yong；Yong Fu；Fu Y.；Y. Fu；Fu, Yong；Yong, Fu；Fu Yong-；Yong-Fu；Fu Y. O.；Y. O. Fu"", ""author_name英文变体"": """", ""author_institution"": ""江西中医药大学""}"
作者和机构,黎晓新教授眼底病报告,黎晓新,"<variant>Li Xiaoxin</variant>
 <variant>Xiaoxin Li</variant>
 <variant>Li Xiao-Xin</variant>
 <variant>Xiao-Xin Li</variant>
 <variant>Li Xiao Xin</variant>
 <variant>Xiao Xin Li</variant>
 <variant>Li, Xiaoxin</variant>
 <variant>Li, Xiao-Xin</variant>
 <variant>Li, Xiao Xin</variant>
 <variant>Li X.</variant>
 <variant>Li X</variant>
 <variant>X. Li</variant>
 <variant>X Li</variant>
 <variant>Li XX</variant>
 <variant>Li X X</variant>
 <variant>X.X. Li</variant>
 <variant>X. X. Li</variant>
 <variant>X X Li</variant>
 <variant>Li X.-X.</variant>
 <variant>Li X-X</variant>
 <variant>X.-X. Li</variant>
 <variant>X-X Li</variant>
 <variant>L. Xiaoxin</variant>
 <variant>Xiaoxin L.</variant>
 <variant>L. Xiao Xin</variant>
 <variant>Xiao Xin L.</variant>
 <variant>L. Xiao-Xin</variant>
 <variant>Xiao-Xin L.</variant>",,"黎晓新；Li Xiaoxin；Xiaoxin Li；Li Xiao-Xin；Xiao-Xin Li；Li X. Xin；X. Xin Li；Li X. X.；X. X. Li；Li, Xiaoxin；Xiaoxin, Li；Li, Xiao-Xin；Xiao-Xin, Li；Li Xiao Xin；Xiao Xin Li；Li, Xiao Xin",,,"{""data"": {""result"": ""{\""author_name\"":\""黎晓新；Li Xiaoxin；Xiaoxin Li；Li Xiao-Xin；Xiao-Xin Li；Li X. Xin；X. Xin Li；Li X. X.；X. X. Li；Li, Xiaoxin；Xiaoxin, Li；Li, Xiao-Xin；Xiao-Xin, Li；Li Xiao Xin；Xiao Xin Li；Li, Xiao Xin\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-29253b75514241ebb5f4ae86b9b90d72"", ""object"": ""chat.completion"", ""created"": 1781061874, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""黎晓新；Li Xiaoxin；Xiaoxin Li；Li Xiao-Xin；Xiao-Xin Li；Li X. Xin；X. Xin Li；Li X. X.；X. X. Li；Li, Xiaoxin；Xiaoxin, Li；Li, Xiao-Xin；Xiao-Xin, Li；Li Xiao Xin；Xiao Xin Li；Li, Xiao Xin\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 102, ""completion_tokens"": 103, ""total_tokens"": 205}}}","{""author_name"": ""黎晓新；Li Xiaoxin；Xiaoxin Li；Li Xiao-Xin；Xiao-Xin Li；Li X. Xin；X. Xin Li；Li X. X.；X. X. Li；Li, Xiaoxin；Xiaoxin, Li；Li, Xiao-Xin；Xiao-Xin, Li；Li Xiao Xin；Xiao Xin Li；Li, Xiao Xin"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,彭全成2020-2026年发表的学术论文检索,彭全成,"<variant>Peng Quancheng</variant>
<variant>Quancheng Peng</variant>
<variant>Peng Quan-Cheng</variant>
<variant>Quan-Cheng Peng</variant>
<variant>Peng Q. Cheng</variant>
<variant>Q. Cheng Peng</variant>
<variant>Peng Q. C.</variant>
<variant>P. Quancheng</variant>
<variant>P. Quan-Cheng</variant>
<variant>Peng, Quancheng</variant>
<variant>Quancheng, Peng</variant>
<variant>Peng, Quan-Cheng</variant>
<variant>Quan-Cheng, Peng</variant>
<variant>P'eng Ch'uan-ch'eng</variant>",,"彭全成；Peng Quancheng；Quancheng Peng；Peng Quan-Cheng；Quan-Cheng Peng；Peng Q. Cheng；Q. Cheng Peng；Peng Q. C.；P. Quancheng；P. Quan-Cheng；Peng, Quancheng；Quancheng, Peng；Peng, Quan-Cheng；Quan-Cheng, Peng；Peng Ch'uan-Ch'eng；Ch'uan-Ch'eng Peng",,,"{""data"": {""result"": ""{\""author_name\"":\""彭全成；Peng Quancheng；Quancheng Peng；Peng Quan-Cheng；Quan-Cheng Peng；Peng Q. Cheng；Q. Cheng Peng；Peng Q. C.；P. Quancheng；P. Quan-Cheng；Peng, Quancheng；Quancheng, Peng；Peng, Quan-Cheng；Quan-Cheng, Peng；Peng Ch'uan-Ch'eng；Ch'uan-Ch'eng Peng\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-997fa112d5114e9a9dd3426ac1151508"", ""object"": ""chat.completion"", ""created"": 1781061877, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""彭全成；Peng Quancheng；Quancheng Peng；Peng Quan-Cheng；Quan-Cheng Peng；Peng Q. Cheng；Q. Cheng Peng；Peng Q. C.；P. Quancheng；P. Quan-Cheng；Peng, Quancheng；Quancheng, Peng；Peng, Quan-Cheng；Quan-Cheng, Peng；Peng Ch'uan-Ch'eng；Ch'uan-Ch'eng Peng\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 111, ""completion_tokens"": 107, ""total_tokens"": 218}}}","{""author_name"": ""彭全成；Peng Quancheng；Quancheng Peng；Peng Quan-Cheng；Quan-Cheng Peng；Peng Q. Cheng；Q. Cheng Peng；Peng Q. C.；P. Quancheng；P. Quan-Cheng；Peng, Quancheng；Quancheng, Peng；Peng, Quan-Cheng；Quan-Cheng, Peng；Peng Ch'uan-Ch'eng；Ch'uan-Ch'eng Peng"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,有哪些观察性研究是关于高血压管理的？,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-d3f2f9d3f707461e94f4505d60491be0"", ""object"": ""chat.completion"", ""created"": 1781061877, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 103, ""completion_tokens"": 15, ""total_tokens"": 118}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,engineered bacteria butyrate delivery colorectal cancer hypoxia Chiang Sci Rep 2021,Chiang,"<variant>Chiang,</variant>",,"Chiang；Chiang, S.；S. Chiang",,,"{""data"": {""result"": ""{\""author_name\"":\""Chiang；Chiang, S.；S. Chiang\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-6eb4b78e557f4f8195f33b851f70ab54"", ""object"": ""chat.completion"", ""created"": 1781061878, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""Chiang；Chiang, S.；S. Chiang\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 116, ""completion_tokens"": 28, ""total_tokens"": 144}}}","{""author_name"": ""Chiang；Chiang, S.；S. Chiang"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,如何实现慢性病管理中的“防治结合”模式？,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-4c69408f3eec432182daa4b1c526b508"", ""object"": ""chat.completion"", ""created"": 1781061878, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 105, ""completion_tokens"": 15, ""total_tokens"": 120}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,近两年头颈部肿瘤免疫治疗领域有哪些新的临床试验或应用进展值得关注？,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-3a109bec28104688868c57eedabaf97f"", ""object"": ""chat.completion"", ""created"": 1781061879, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 110, ""completion_tokens"": 15, ""total_tokens"": 125}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,介绍一下孙英贤教授,孙英贤,"<variant>Sun Yingxian</variant>
 <variant>Yingxian Sun</variant>
 <variant>Sun Ying-Xian</variant>
 <variant>Ying-Xian Sun</variant>
 <variant>Sun Ying Xian</variant>
 <variant>Ying Xian Sun</variant>
 <variant>Sun, Yingxian</variant>
 <variant>Sun, Ying-Xian</variant>
 <variant>Sun, Ying Xian</variant>
 <variant>Sun Y.</variant>
 <variant>Sun Y</variant>
 <variant>Y. Sun</variant>
 <variant>Y Sun</variant>
 <variant>Sun YX</variant>
 <variant>Sun Y X</variant>
 <variant>Y.X. Sun</variant>
 <variant>Y. X. Sun</variant>
 <variant>Y X Sun</variant>
 <variant>Sun Y.-X.</variant>
 <variant>Sun Y-X</variant>
 <variant>Y.-X. Sun</variant>
 <variant>Y-X Sun</variant>
 <variant>S. Yingxian</variant>
 <variant>Yingxian S.</variant>
 <variant>S. Ying Xian</variant>
 <variant>Ying Xian S.</variant>
 <variant>S. Ying-Xian</variant>
 <variant>Ying-Xian S.</variant>",,"孙英贤；Sun Ying-Xian；Ying-Xian Sun；Sun Ying Xian；Ying Xian Sun；S. Ying-Xian；Sun, Ying-Xian；S. Ying Xian；Sun Ying Xian, Ying Xian；Sun Y. X.；Y. X. Sun",,,"{""data"": {""result"": ""{\""author_name\"":\""孙英贤；Sun Ying-Xian；Ying-Xian Sun；Sun Ying Xian；Ying Xian Sun；S. Ying-Xian；Sun, Ying-Xian；S. Ying Xian；Sun Ying Xian, Ying Xian；Sun Y. X.；Y. X. Sun\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-063d3dfd3700467188573366fb87284d"", ""object"": ""chat.completion"", ""created"": 1781061880, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""孙英贤；Sun Ying-Xian；Ying-Xian Sun；Sun Ying Xian；Ying Xian Sun；S. Ying-Xian；Sun, Ying-Xian；S. Ying Xian；Sun Ying Xian, Ying Xian；Sun Y. X.；Y. X. Sun\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 100, ""completion_tokens"": 80, ""total_tokens"": 180}}}","{""author_name"": ""孙英贤；Sun Ying-Xian；Ying-Xian Sun；Sun Ying Xian；Ying Xian Sun；S. Ying-Xian；Sun, Ying-Xian；S. Ying Xian；Sun Ying Xian, Ying Xian；Sun Y. X.；Y. X. Sun"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,彭全成近5年发表的医学科技论文检索,彭全成,"<variant>Peng Quancheng</variant>
<variant>Quancheng Peng</variant>
<variant>Peng Quan-Cheng</variant>
<variant>Quan-Cheng Peng</variant>
<variant>Peng Q. Cheng</variant>
<variant>Q. Cheng Peng</variant>
<variant>Peng Q. C.</variant>
<variant>P. Quancheng</variant>
<variant>P. Quan-Cheng</variant>
<variant>Peng, Quancheng</variant>
<variant>Quancheng, Peng</variant>
<variant>Peng, Quan-Cheng</variant>
<variant>Quan-Cheng, Peng</variant>
<variant>Peng Ch'uan-ch'eng</variant>
<variant>Ch'uan-ch'eng Peng</variant>",,"彭全成；Peng Quancheng；Quancheng Peng；Peng Quan-Cheng；Quan-Cheng Peng；Peng Q. Cheng；Q. Cheng Peng；Peng Q. C.；P. Quancheng；P. Quan-Cheng；Peng, Quancheng；Quancheng, Peng；Peng, Quan-Cheng；Quan-Cheng, Peng；Peng Ch'uan-Ch'eng；Ch'uan-Ch'eng Peng",,,"{""data"": {""result"": ""{\""author_name\"":\""彭全成；Peng Quancheng；Quancheng Peng；Peng Quan-Cheng；Quan-Cheng Peng；Peng Q. Cheng；Q. Cheng Peng；Peng Q. C.；P. Quancheng；P. Quan-Cheng；Peng, Quancheng；Quancheng, Peng；Peng, Quan-Cheng；Quan-Cheng, Peng；Peng Ch'uan-Ch'eng；Ch'uan-Ch'eng Peng\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-bbf4d49a6f45436ab6311f5bbdef4b18"", ""object"": ""chat.completion"", ""created"": 1781061883, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""彭全成；Peng Quancheng；Quancheng Peng；Peng Quan-Cheng；Quan-Cheng Peng；Peng Q. Cheng；Q. Cheng Peng；Peng Q. C.；P. Quancheng；P. Quan-Cheng；Peng, Quancheng；Quancheng, Peng；Peng, Quan-Cheng；Quan-Cheng, Peng；Peng Ch'uan-Ch'eng；Ch'uan-Ch'eng Peng\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 106, ""completion_tokens"": 107, ""total_tokens"": 213}}}","{""author_name"": ""彭全成；Peng Quancheng；Quancheng Peng；Peng Quan-Cheng；Quan-Cheng Peng；Peng Q. Cheng；Q. Cheng Peng；Peng Q. C.；P. Quancheng；P. Quan-Cheng；Peng, Quancheng；Quancheng, Peng；Peng, Quan-Cheng；Quan-Cheng, Peng；Peng Ch'uan-Ch'eng；Ch'uan-Ch'eng Peng"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,帮我找几篇有两位通讯作者的Global and Planetary Change期刊论文,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-69270a40382c44babbe8dae884af559b"", ""object"": ""chat.completion"", ""created"": 1781061883, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 110, ""completion_tokens"": 15, ""total_tokens"": 125}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,DESTINY-Breast06 Ⅲ期临床试验,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e23b26680e2c411884801389b5db15aa"", ""object"": ""chat.completion"", ""created"": 1781061884, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 107, ""completion_tokens"": 15, ""total_tokens"": 122}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,马赛大学Guy.Magalon教授团队 研究脂肪基质成分一类细胞亚群促进血管生长文献,Guy.Magalon,"<variant>Guy Magalon</variant>
 <variant>Magalon Guy</variant>
 <variant>Magalon, Guy</variant>
 <variant>Magalon G.</variant>
 <variant>Magalon G</variant>
 <variant>G. Magalon</variant>
 <variant>G Magalon</variant>
 <variant>M. Guy</variant>
 <variant>Guy M.</variant>",马赛大学,"Guy Magalon；Guy M. Magalon；M. Guy Magalon；M. M. Magalon；Guy, Magalon；Magalon, Guy",,马赛大学,"{""data"": {""result"": ""{\""author_name\"":\""Guy Magalon；Guy M. Magalon；M. Guy Magalon；M. M. Magalon；Guy, Magalon；Magalon, Guy\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""马赛大学\""}""}, ""raw_openai"": {""id"": ""chatcmpl-cb885268c8624a7d893ca8e688870531"", ""object"": ""chat.completion"", ""created"": 1781061885, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""Guy Magalon；Guy M. Magalon；M. Guy Magalon；M. M. Magalon；Guy, Magalon；Magalon, Guy\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""马赛大学\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 116, ""completion_tokens"": 50, ""total_tokens"": 166}}}","{""author_name"": ""Guy Magalon；Guy M. Magalon；M. Guy Magalon；M. M. Magalon；Guy, Magalon；Magalon, Guy"", ""author_name英文变体"": """", ""author_institution"": ""马赛大学""}"
作者和机构,有哪些使用帕博利珠单抗 (Pembrolizumab) 治疗黑色素瘤的临床试验？,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-9b1c71192b034d60970c45a12dd79587"", ""object"": ""chat.completion"", ""created"": 1781061885, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 117, ""completion_tokens"": 15, ""total_tokens"": 132}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,法赞雷生,法赞雷生,"<variant>Fa Zanleisheng</variant>
<variant>Zanleisheng Fa</variant>
<variant>Fa Zan-Leisheng</variant>
<variant>Zan-Leisheng Fa</variant>
<variant>F. Zanleisheng</variant>
<variant>Zanleisheng F.</variant>
<variant>Fa, Zanleisheng</variant>
<variant>Zanleisheng, Fa</variant>
<variant>Fa Z. L.</variant>
<variant>F. Z. L.</variant>
<variant>Fa Zan Leisheng</variant>
<variant>Zan Leisheng Fa</variant>",,"法赞雷生；Fa Zanleisheng；Zanleisheng Fa；Fa Zan-Leisheng；Zan-Leisheng Fa；Fa Z. L.；Z. L. Fa；Fa, Zanleisheng；Zanleisheng, Fa；Fa Zan Leisheng；Zan Leisheng Fa；Fa Z. L.；Z. L., Fa",,,"{""data"": {""result"": ""{\""author_name\"":\""法赞雷生；Fa Zanleisheng；Zanleisheng Fa；Fa Zan-Leisheng；Zan-Leisheng Fa；Fa Z. L.；Z. L. Fa；Fa, Zanleisheng；Zanleisheng, Fa；Fa Zan Leisheng；Zan Leisheng Fa；Fa Z. L.；Z. L., Fa\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-1eeefa55632f49ce84adc5e6f5f33d18"", ""object"": ""chat.completion"", ""created"": 1781061888, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""法赞雷生；Fa Zanleisheng；Zanleisheng Fa；Fa Zan-Leisheng；Zan-Leisheng Fa；Fa Z. L.；Z. L. Fa；Fa, Zanleisheng；Zanleisheng, Fa；Fa Zan Leisheng；Zan Leisheng Fa；Fa Z. L.；Z. L., Fa\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 99, ""completion_tokens"": 98, ""total_tokens"": 197}}}","{""author_name"": ""法赞雷生；Fa Zanleisheng；Zanleisheng Fa；Fa Zan-Leisheng；Zan-Leisheng Fa；Fa Z. L.；Z. L. Fa；Fa, Zanleisheng；Zanleisheng, Fa；Fa Zan Leisheng；Zan Leisheng Fa；Fa Z. L.；Z. L., Fa"", ""author_name英文变体"": """", ""author_institution"": """"}"
