task_type,query,GT_filter_start_datetime,GT_filter_end_datetime,GT_filter_start_if,GT_filter_end_if,PRED_filter_start_datetime,PRED_filter_end_datetime,PRED_filter_start_if,PRED_filter_end_if,raw_output,parsed_output
时间和if值,"Obesity, type 2 diabetes, and nonalcoholic steatohepatitis prevalence association, literature review 2021-2024",2021-01-01,2024-12-31,,,2021-01-01,2024-12-31,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2021-01-01\"",\""filter_end_datetime\"":\""2024-12-31\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-88e43bfe6547418da54127fe38cd309e"", ""object"": ""chat.completion"", ""created"": 1781062483, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2021-01-01\"",\""filter_end_datetime\"":\""2024-12-31\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 113, ""completion_tokens"": 40, ""total_tokens"": 153}}}","{""filter_start_datetime"": ""2021-01-01"", ""filter_end_datetime"": ""2024-12-31"", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,能介绍一下超低位直肠癌的ISR手术吗？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-3148581772c24c64aaee17057dd50b9d"", ""object"": ""chat.completion"", ""created"": 1781062484, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 18, ""total_tokens"": 109}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,"分析弥漫性大B细胞淋巴瘤（Diffuse Large B-Cell Lymphoma, DLBCL）出现结外受累患者的临床预后。信息源请考虑近3年发表在英文期刊的综述，输出现有治疗的局限性和挑战，例如无法改善患者生存预后。",2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e9c8db90d3f949ac8bfba67878de8517"", ""object"": ""chat.completion"", ""created"": 1781062485, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 140, ""completion_tokens"": 29, ""total_tokens"": 169}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,中医药治疗特应性皮炎的机制研究,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-5f782a604fb54588a32c4b7dde26f795"", ""object"": ""chat.completion"", ""created"": 1781062485, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 18, ""total_tokens"": 107}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,恶性肠梗阻中国专家共识有啥推荐,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-48fcce3f6d1b4c83b3e79d074b26ac6a"", ""object"": ""chat.completion"", ""created"": 1781062486, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 18, ""total_tokens"": 107}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,糖尿病近几年的主流治疗方法,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-582d2b9c9ef447a58f4fa023ad69f96f"", ""object"": ""chat.completion"", ""created"": 1781062486, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 86, ""completion_tokens"": 29, ""total_tokens"": 115}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,在过去几年中，哪些医学技术的发展对提高手术成功率产生了重大影响？,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-5cff35fbe14b403cb5db8771c7ab31c6"", ""object"": ""chat.completion"", ""created"": 1781062487, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 95, ""completion_tokens"": 29, ""total_tokens"": 124}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,在精神健康领域，最新的研究进展有哪些？,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-4e4ecc8cb1ab4381933e8463e76654cd"", ""object"": ""chat.completion"", ""created"": 1781062488, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 29, ""total_tokens"": 120}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,艾司奥美拉唑镁在使用中应注意什么？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-5e6b92779fc4437d91c7379bfc87f077"", ""object"": ""chat.completion"", ""created"": 1781062488, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 93, ""completion_tokens"": 18, ""total_tokens"": 111}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,"帮我查找文献关于干细胞治疗COPD的文献,要
求涉及动物模型,同时IF大于10",,,10,,,,10.0,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""10.0\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-67bf6bfd4c254a5b8e56e3e4cefd956b"", ""object"": ""chat.completion"", ""created"": 1781062489, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""10.0\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 105, ""completion_tokens"": 23, ""total_tokens"": 128}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": ""10.0"", ""filter_end_if"": """"}"
时间和if值,新辅助免疫治疗在血管癌中的疗效如何,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-9e86af2f8cea41cf8160d2ad1313394d"", ""object"": ""chat.completion"", ""created"": 1781062489, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 18, ""total_tokens"": 109}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,抗生素耐药性问题的研究现状,2022-01-01,,,,2021-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2021-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b3c6d3b0c4494f3ebd23639c8e81e6ad"", ""object"": ""chat.completion"", ""created"": 1781062490, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2021-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 87, ""completion_tokens"": 29, ""total_tokens"": 116}}}","{""filter_start_datetime"": ""2021-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,IgG4-RD是什么？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-0d854d94962a4dbaa22c58eca9deb197"", ""object"": ""chat.completion"", ""created"": 1781062491, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 88, ""completion_tokens"": 18, ""total_tokens"": 106}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,有哪些医学研究的新发现可能改变我们对某些疾病的认识？,2022-01-01,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-14e33e6b34f24af680037ebe986c2a7f"", ""object"": ""chat.completion"", ""created"": 1781062491, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 93, ""completion_tokens"": 18, ""total_tokens"": 111}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,低位前切综合症未来研究方向,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-5d8beef8c6c5402a8f5d24cf694fdaaa"", ""object"": ""chat.completion"", ""created"": 1781062492, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 87, ""completion_tokens"": 18, ""total_tokens"": 105}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,allergic rhinitis近三年的流行病学研究结果,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-dd8553dc801d44a381e9bb327684280b"", ""object"": ""chat.completion"", ""created"": 1781062492, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 29, ""total_tokens"": 120}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,Staphylococcus aureus clones causing osteomyelitis: a literature review (2000-2020).全文,2000-01-01,2020-12-31,,,2000-01-01,2020-12-31,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2000-01-01\"",\""filter_end_datetime\"":\""2020-12-31\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-6c216ce9d3eb461795cbfc2174e5d353"", ""object"": ""chat.completion"", ""created"": 1781062493, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2000-01-01\"",\""filter_end_datetime\"":\""2020-12-31\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 110, ""completion_tokens"": 40, ""total_tokens"": 150}}}","{""filter_start_datetime"": ""2000-01-01"", ""filter_end_datetime"": ""2020-12-31"", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,癌症免疫疗法的研究进展如何？,2022-01-01,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-4b024732175e4be2b13e179f4d693571"", ""object"": ""chat.completion"", ""created"": 1781062494, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 88, ""completion_tokens"": 18, ""total_tokens"": 106}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,"A systematic review supporting the Society for Vascular Surgery, the American Venous Forum, and the American Vein and Lymphatic Society guidelines on the management of varicose veins",,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-1100ffe0509842e7b2207602559047d0"", ""object"": ""chat.completion"", ""created"": 1781062494, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 117, ""completion_tokens"": 18, ""total_tokens"": 135}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,基因治疗目前的应用,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-6fa97aa3ff734373bf63ff8b655f849f"", ""object"": ""chat.completion"", ""created"": 1781062495, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 85, ""completion_tokens"": 29, ""total_tokens"": 114}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,腹腔镜右半结肠切除术腔内吻合的方法有哪些？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-f10beb55985d42a0be37fd4e39f62499"", ""object"": ""chat.completion"", ""created"": 1781062496, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 92, ""completion_tokens"": 18, ""total_tokens"": 110}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,CACA指南中对于乳腺癌保乳手术的切缘有什么规定,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-31620b50af1440639b263aa92bed051d"", ""object"": ""chat.completion"", ""created"": 1781062496, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 94, ""completion_tokens"": 18, ""total_tokens"": 112}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,近一个年精神疾病领域的综述有哪些,2024-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-6c399558741d420797268bab3d81c40b"", ""object"": ""chat.completion"", ""created"": 1781062497, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 29, ""total_tokens"": 118}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,恩格列净的适应症是什么？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-cd73ce3e85034aac972a3929bff6528d"", ""object"": ""chat.completion"", ""created"": 1781062497, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 18, ""total_tokens"": 107}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,晚期乳腺癌近三年的研究进展,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-36002de28e02484eb41a09ff1bfda004"", ""object"": ""chat.completion"", ""created"": 1781062498, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 87, ""completion_tokens"": 29, ""total_tokens"": 116}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,什么样的胰腺癌患者可以接受FOLFIRINOX作为一线治疗?,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-85b49e697d8f4585a3633d82fd8dd261"", ""object"": ""chat.completion"", ""created"": 1781062499, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 96, ""completion_tokens"": 18, ""total_tokens"": 114}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,胃癌手术时脾门淋巴结清扫的适应症是什么？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-4848c51fd325492d8f42e953ea637d4b"", ""object"": ""chat.completion"", ""created"": 1781062499, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 92, ""completion_tokens"": 18, ""total_tokens"": 110}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,乳腺癌前哨淋巴结2枚阳性的手术策略,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-d9da163c03b444078d9007d0227ede7c"", ""object"": ""chat.completion"", ""created"": 1781062500, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 18, ""total_tokens"": 109}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,美国儿童低级别胶质瘤粗发病例数据是多少,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-a3167e68b644498db07f682c20190e2e"", ""object"": ""chat.completion"", ""created"": 1781062500, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 92, ""completion_tokens"": 18, ""total_tokens"": 110}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
